node	traffic
55886	0.000645
55887	0.0002766667
55889	0.0003685714
55890	0.0004013636
55892	0.0693852326
55893	0.00001
55894	0.0038087209
55895	0.0064195349
55897	7.05813953488E-05
55898	0.0025304651
55899	0.0008463793
55904	0.0346290698
55905	0.00002
55906	0.0003614286
55907	0.0091965116
55908	0.0005818056
55909	0.0094240964
55911	0.0001215385
55912	0.00015
55913	0.00045
55917	0.0003953571
55918	0.0001233333
55919	0.0003972727
55920	0.0003996667
55921	0.0056530769
55923	0.0176717442
55924	0.0124869767
55925	0.00023
55927	0.0011325
55930	0.0019397674
55931	0.0010582558
55932	0.0055669767
55934	0.001022907
55936	0.0003142857
55937	0.00038
55938	0.00049875
55939	0.00031
55940	0.00044
55941	0.0003333333
55943	0.0005563158
55944	0.000084
55945	0.000265
55946	0.0010373913
55948	0.0027114706
55949	0.00136375
55950	0.0006485714
55951	0.0004446154
55952	0.000402
55953	0.0151676744
55955	0.0002316667
55956	0.0059611628
55958	0.0114403488
55960	0.0007569048
55961	2.13793103448E-05
55962	0.0001421053
55963	0.0002233333
55964	0.0002230435
55965	2.77272727273E-05
55967	0.0035976744
55968	0.0100744186
55970	0.0016080556
55971	2.13793103448E-05
55972	0.000045
55973	0.0003673913
55974	0.0001522222
55976	0.00041
55978	0.0004033333
55979	0.001281875
55980	0.00001
55981	8.94594594595E-05
55982	0.0009858025
55985	0.0002689706
55987	0.0004853846
55988	0.00003
55989	0.0070903488
55990	0.0004353846
55991	0.0004446154
55992	0.0070706329
55993	0.0002739394
55995	0.0158024419
55996	0.0001760465
55997	0.0001227692
55998	0.0005288372
55999	0.0005065217
56000	0.0009294737
56001	0.00112625
56002	0.0053967442
56003	0.0042475309
56004	0.0233369767
56005	0.00001
56009	0.0080545349
56010	0.0002310526
56012	2.5886969767
56013	0.0006238462
56014	0.0001466667
56015	0.0017775581
56018	0.0019377586
56019	0.008465814
56021	0.000165
56022	3.54901960784E-05
56023	0.0017993023
56024	0.0071247674
56025	0.0168225581
56027	0.0047263953
56028	0.00001
56029	0.00032
56031	0.0001942857
56033	0.0003504545
56034	0.0033512346
56036	0.0002989535
56037	0.0328039535
56038	0.0035267442
56039	0.005855814
56040	0.0007510606
56042	0.0016923457
56043	0.000289697
56044	0.0120276744
56045	0.00026375
56047	0.0050689412
56048	0.0008416667
56049	0.0001542857
56050	0.0016576744
56054	0.0001614286
56055	0.0006261111
56056	4.64788732394E-05
56057	0.00039
56058	0.00008
56059	0.0004033333
56060	0.000203125
56061	0.0004173077
56062	0.0091356977
56064	0.000276
56065	0.0014113953
56066	0.0033234722
56067	0.0011206494
56070	0.0263260494
56071	0.0005947273
56072	0.0067022093
56074	0.00002
56075	3.1818138372
56076	0.0129097674
56077	0.0013801235
56078	0.0011887037
56079	0.0392236047
56080	0.0402488372
56081	0.0001278333
56082	1.36363636364E-05
56084	0.0001588889
56086	0.0004154286
56087	0.000405
56088	0.000235
56090	0.0005288372
56091	0.0032192857
56092	0.0129453488
56093	0.0004045833
56094	0.0003194118
56096	0.0002233333
56097	2.33333333333E-05
56099	0.00347525
56100	0.0002613333
56101	0.0004060714
56103	0.0024710976
56105	0.0001760465
56106	0.000204
56107	0.0009858025
56108	0.000204
56110	0.0016076923
56112	0.0051144186
56113	0.0289877907
56116	0.0019580233
56120	0.009565814
56121	0.0002692857
56122	0.0028603488
56123	0.0010171875
56124	0.0181296512
56125	0.0175310465
56126	0.0011284884
56128	0.0062431395
56129	0.000295
56130	0.0004453226
56131	0.0007276923
56132	0.0191533721
56133	0.0030716049
56134	0.0002823404
56136	0.00102
56138	0.0068240506
56139	0.00032
56140	0.0003758824
56141	0.0002586667
56142	0.0002722222
56144	0.0001576471
56145	0.00012
56146	0.0022717857
56147	0.0004584884
56148	0.0648026744
56150	0.0039503488
56152	0.0149556977
56153	0.0006687037
56155	0.0211637209
56156	0.000216875
56157	0.0005936364
56158	0.0002438462
56159	0.0004406024
56160	0.022686
56161	0.00012
56162	0.00014375
56163	0.0076875581
56164	0.0002333333
56165	0.00001
56166	0.0032330864
56167	0.0010582558
56168	0.000355
56169	2.13793103448E-05
56171	0.0014272308
56172	7.33333333333E-05
56174	0.0023989535
56175	0.0006625
56176	4.98360655738E-05
56177	0.0010582558
56179	0.0061433721
56180	0.0017974
56181	0.00012
56182	0.0003333333
56185	0.00110375
56186	0.0002938462
56188	0.0004
56191	0.000385
56192	0.0004075
56193	0.0004343333
56194	0.0007242857
56195	0.0003182857
56198	0.0002961111
56200	0.0077194186
56201	0.0010934884
56202	0.0006626471
56205	0.0019588235
56206	0.020705
56207	0.0004696429
56208	0.0004885714
56209	0.0004
56210	0.0002943478
56212	8.42105263158E-05
56213	0.0002017647
56214	2.33333333333E-05
56215	0.0100913953
56222	0.0076009302
56223	0.0008892857
56224	0.00002
56225	0.0059923256
56226	0.0004145161
56227	0.0003254545
56229	0.0003670588
56230	0.0007409302
56231	0.0399884884
56232	0.0016148889
56233	8.42105263158E-05
56234	0.0043368605
56235	0.0001760465
56238	0.0002757143
56240	0.0009858025
56243	0.0002366667
56246	0.001182963
56247	0.0002851724
56248	0.0007444
56249	0.000570625
56250	0.0006702326
56251	3.54901960784E-05
56253	0.1727422222
56254	0.0003405556
56257	0.000235
56258	0.0615337209
56259	0.0263489535
56260	0.0001769231
56261	0.0003042857
56265	0.0027166279
56266	0.0007333333
56267	0.0005822222
56270	0.0023989535
56272	0.0004
56273	0.00008
56274	0.0051493023
56275	0.0003366667
56277	0.0006382432
56278	0.00057
56280	0.0001061628
56281	0.0716373256
56282	0.0002106667
56283	0.0019753488
56284	0.00016
56285	0.0022925581
56287	0.0005408333
56288	0.0042619753
56291	0.0037336364
56292	8.42105263158E-05
56293	0.023580814
56294	0.0140786047
56299	0.3740187209
56300	0.4664011628
56301	0.0126155294
56302	0.0056760811
56303	0.0030034884
56304	0.059926
56305	0.0112438372
56306	0.0006485965
56307	0.022352439
56308	0.5351113953
56310	0.013662093
56311	0.0037789333
56312	0.0024025581
56313	0.0614903488
56314	0.0078047674
56315	0.2819027907
56316	4.39285714286E-05
56317	0.012695
56318	0.0030034884
56320	0.0083736047
56321	0.0088217442
56322	0.008409186
56323	0.0088625581
56324	0.0262351471
56326	0.0088481395
56327	0.0082626744
56328	0.0137563953
56329	0.0196674419
56331	0.003272
56332	0.0005943396
56333	0.008587013
56334	0.0008772093
56335	0.117664186
56337	0.4639652326
56338	0.1321482558
56339	0.0030230233
56340	0.1549989535
56341	0.0312590698
56342	0.0004142353
56343	0.0002189474
56344	0.0367666279
56345	0.0157784884
56346	0.0005617722
56347	0.0003243243
56349	0.0006244186
56350	0.0024182558
56351	0.0090537209
56352	0.0423159302
56353	5.21428571429E-05
56355	0.0091876829
56356	0.0007324615
56357	0.0014532432
56358	0.0004244444
56360	0.04152
56362	0.004957093
56363	1.3923393023
56364	0.0796068605
56365	0.3776667442
56367	0.0004547619
56368	0.0028148837
56370	0.0049943023
56371	0.0076168605
56374	0.00029125
56375	0.5803512791
56377	0.0012779688
56379	0.0001589583
56380	2.4783006977
56381	0.6883675581
56382	1.8931583721
56385	0.0655680233
56386	0.0236969767
56387	0.0002135
56388	0.0031553846
56389	0.0036677778
56390	0.0021243373
56391	0.0009563953
56392	0.0130565116
56394	0.0006485965
56395	0.0005617722
56396	0.3413337209
56397	0.0030034884
56400	0.0736304651
56401	0.0030034884
56402	0.0265981395
56404	1.2365253488
56405	0.0001
56406	0.006770814
56407	0.7507594186
56409	0.0003345455
56412	0.3348722093
56414	0.000295625
56416	0.0006485965
56417	0.0008369767
56420	0.0020559302
56421	0.0004886364
56422	0.0036037209
56423	0.00252
56424	0.0036037209
56425	0.0022132099
56427	4.39285714286E-05
56428	1.0745391861
56429	0.0005597468
56431	0.0009202381
56433	0.4216475581
56435	0.0008369767
56436	0.0246627907
56437	0.0042318605
56438	0.0084293023
56439	0.1114818605
56440	6.97142857143E-05
56441	4.39285714286E-05
56442	0.0107626667
56444	0.049932907
56445	0.0071766216
56446	0.000616
56450	0.0126155294
56451	0.0017027273
56453	0.0003121053
56454	0.1876106977
56455	0.0056825581
56456	0.0997451351
56457	0.00307
56458	0.0461054118
56459	0.0022975581
56460	0.0001177632
56462	0.0132616471
56463	0.050360814
56464	0.0006485965
56466	0.00031
56467	0.4107173256
56468	0.0001811111
56469	0.0012730645
56471	0.0019345349
56472	0.0086773256
56474	0.0001814286
56475	0.00139125
56476	0.0018010465
56477	5.1451924419
56478	0.0005155319
56479	1.8203652326
56480	0.0846206977
56481	0.0437060465
56482	0.0909512791
56483	0.0025473077
56484	0.0165454651
56485	0.0068917442
56486	0.0311927907
56487	0.0009563953
56488	0.0007774419
56489	0.1495480233
56490	0.0067617949
56491	0.0215406977
56493	0.0006485965
56494	0.1042188372
56495	0.0257692941
56496	0.0021438462
56497	0.0284088372
56498	0.0128001163
56499	0.0481493023
56500	0.0030034884
56501	1.1994687209
56502	0.0018732558
56503	4.39285714286E-05
56504	1.9826843023
56505	0.00021875
56506	0.0046972093
56508	0.0006485965
56511	0.0009202381
56512	0.0001177632
56513	0.1334781395
56514	0.0079795349
56515	0.0010772414
56516	0.0039329545
56517	0.0518224419
56518	0.0389869767
56520	0.0560989535
56521	0.004352093
56522	0.6538040698
56528	0.0889844186
56529	0.1112229787
56531	0.4559080233
56532	0.001431
56534	0.021279186
56535	0.0124604706
56536	0.1457872093
56538	0.0082626744
56539	0.0106143023
56540	1.6350466279
56542	0.1024971765
56548	0.142355814
56550	0.0532203488
56551	0.0039060465
56554	0.4481111628
56556	0.0141453488
56557	0.0001168421
56558	0.0056825581
56559	0.0030034884
56560	2.2107530233
56562	0.002545
56563	0.0718169767
56564	0.0009879104
56565	0.0249747674
56566	0.0083101163
56569	0.0054919355
56570	0.0002093023
56571	0.008312093
56573	0.0004864063
56574	0.0433939535
56575	0.001106338
56576	1.0893566279
56577	0.0005208235
56578	0.0193293976
56579	0.0013977778
56580	0.014672907
56581	0.0675855814
56583	0.0986503488
56587	0.1027001163
56588	0.0001168421
56589	0.0009742647
56590	2.4598788372
56591	0.0030034884
56592	0.0005231765
56593	0.0014229333
56594	0.0141261446
56595	0.0009202381
56596	0.0027772093
56597	0.0014827273
56598	0.0009202381
56599	0.0004214706
56602	0.0003442857
56603	1.213437093
56604	0.0552530233
56605	0.0534396512
56606	0.0013845455
56607	0.0173225
56608	0.0006754902
56609	0.000725
56610	0.0143601163
56613	0.0426795349
56614	4.39285714286E-05
56615	0.1177255814
56616	0.2266461628
56617	0.039378
56619	0.000732069
56621	0.0008847619
56622	0.0009563953
56623	0.000554375
56624	0.0004497872
56625	0.0086138095
56626	0.0019921176
56627	0.026847907
56628	0.0002385714
56629	0.3811774419
56630	0.0005853846
56631	0.0028558333
56632	0.2984911628
56634	0.0030034884
56635	0.0020865
56636	0.0003078378
56637	0.0083470833
56638	0.0025028571
56639	0.0319760465
56640	0.0020922368
56641	0.0030034884
56643	0.0009563953
56644	0.0038742105
56646	0.0008369767
56647	0.0003318182
56648	0.0371498837
56649	0.0001589583
56652	0.0003390909
56653	0.1513066279
56654	0.0074483333
56655	2.5109574419
56657	0.0030034884
56658	0.0069836047
56661	0.0003433333
56664	0.1144109302
56666	0.0255106977
56667	0.0030034884
56668	0.00027375
56669	0.0082461628
56670	0.0030034884
56671	0.0076168605
56672	0.00023
56673	0.0594043023
56674	0.269814186
56675	0.0053201163
56677	0.0299844186
56678	0.0842902326
56679	6.1272584615
56680	0.008260814
56681	0.0072404706
56682	0.0238797674
56684	0.0196943023
56685	0.0088262791
56686	0.2292338372
56687	4.7919659302
56688	0.0163224419
56690	0.0005249412
56691	0.0046831395
56692	0.0006485965
56693	0.0273786047
56694	0.4336389535
56696	0.0005249412
56697	0.0353636585
56698	0.0005249412
56699	0.0005249412
56700	0.0004101176
56701	0.0005249412
56702	0.0040259302
56703	0.0030034884
56705	0.0117135294
56706	0.0199796512
56707	0.0124604706
56711	0.0109261628
56712	0.0536744186
56714	0.2479247674
56715	0.0633647674
56717	0.0508860465
56718	0.0003232653
56719	0.0082626744
56720	0.0009481132
56721	0.0203322353
56722	0.0013617391
56723	0.0249368605
56724	0.0014203226
56725	0.0006485965
56726	0.0317901163
56728	0.1542196512
56729	0.0082461628
56730	0.5636413953
56731	0.16007
56732	0.0001589583
56733	0.3434026744
56734	0.0027806977
56735	0.017019375
56736	0.00043
56737	0.0010916129
56739	0.0036037209
56740	0.0393356977
56741	0.0006485965
56742	0.1072138372
56743	0.0002416279
56744	0.0009202381
56745	0.0637922857
56746	0.0106143023
56747	0.0005052
56748	0.0007953333
56749	0.0004458333
56750	0.0004871429
56751	0.003029
56752	0.0201641333
56753	0.0052602326
56755	0.104392
56756	0.00023125
56757	0.0001204651
56758	0.00065
56759	0.0015886667
56761	0.0047153488
56762	0.0124604706
56763	0.0154248837
56764	0.0450972093
56766	0.9088738095
56768	0.0079795349
56770	0.0050764286
56772	0.0038122222
56773	0.0011423077
56774	0.0012236709
56775	0.0007286667
56776	0.0092435802
56777	0.006242907
56779	0.0049943023
56780	0.061718375
56781	0.0361104651
56782	0.0035992857
56783	0.1202993023
56785	0.0056194186
56786	0.000199186
56787	0.1340817442
56788	0.0056233333
56789	0.3478508824
56791	0.0004126667
56792	0.0004125806
56794	0.004667381
56795	0.0480762791
56796	0.0005336765
56797	0.00107075
56798	0.04152
56800	0.0511986047
56801	0.0009563953
56803	1.1974309302
56804	0.0094638462
56805	0.0037901235
56809	0.0138134884
56810	0.0030034884
56811	0.0003667241
56812	0.123000814
56814	0.0040712162
56819	0.0001622222
56820	0.0496093023
56823	0.0004209259
56824	0.0265351163
56825	0.0010996226
56826	0.518380814
56827	0.036212907
56828	0.0001142857
56829	0.0069436585
56831	0.0022894521
56832	0.0826981395
56833	0.0124604706
56834	0.0019341558
56836	0.1729363953
56837	0.2085390698
56838	0.0001168421
56840	0.0004588889
56841	0.0024182558
56842	0.0001589583
56843	0.1439172093
56844	0.0016924
56845	0.0007510909
56847	0.0009202381
56848	0.0005597468
56849	0.4600982558
56850	0.0003878333
56851	0.0005826154
56852	0.0004139394
56853	0.0055694186
56854	0.0024756977
56856	0.0026596512
56857	0.0478301163
56858	0.0417118605
56859	0.0357583721
56860	0.0004822581
56861	9.2086734884
56862	0.0190432558
56863	0.0006043023
56865	0.1350487209
56866	0.158322093
56867	0.1184851163
56868	0.000191
56869	4.39285714286E-05
56870	0.0063189412
56871	0.0789830233
56872	0.0144775581
56873	0.0193551163
56875	0.0007284615
56877	0.0082490698
56878	0.0005586047
56879	0.0949093023
56880	0.0363712791
56881	0.001407037
56882	0.0476045349
56884	0.0103017442
56885	0.4668413953
56886	0.0421452326
56887	0.0004109091
56888	0.1346869767
56889	0.072427093
56890	0.003434186
56891	0.0008541791
56892	0.0005
56893	0.0531977907
56895	0.0006485965
56896	0.0005711475
56897	0.0008793651
56898	0.0001177632
56899	4.39285714286E-05
56900	0.0187403488
56901	0.0015744615
56902	0.0005651899
56907	0.0094325
56908	0.0394132558
56911	0.0939568605
56912	0.000758
56914	0.0185036111
56915	0.1414563953
56916	7.9687144186
56918	0.1238055814
56920	0.0234143023
56921	0.0017120455
56922	0.037600814
56924	0.0761731395
56925	0.00146
56926	0.0009174667
56929	0.0001239474
56930	0.0025586301
56931	0.0005597468
56932	0.0029918824
56934	0.0006426923
56936	0.0018010465
56937	0.0004525
56939	0.0106143023
56940	0.0934948837
56941	0.0011765116
56943	0.028107619
56944	0.098025814
56945	0.0001177632
56949	0.0537198837
56950	0.0009563953
56951	0.0020048684
56953	0.0003960606
56954	0.0030034884
56955	0.0001177632
56956	0.0006876744
56958	0.0027474627
56960	0.0031787097
56961	0.1507047674
56962	0.0407993023
56963	0.0016813889
56964	0.0035073256
56965	0.1670189535
56967	0.0001177632
56968	0.0003453125
56969	0.5900756977
56971	0.0001204651
56972	0.2068660465
56975	0.0165539535
56976	0.036815
56977	0.005762963
56978	0.002766
56979	0.00208025
56980	0.0001177632
56982	0.0005651899
56983	0.0505739535
56985	0.0013553488
56986	0.0006483051
56988	0.000199186
56990	0.0010138462
56991	0.0574424419
56992	0.0707725581
56993	0.0233676829
56994	0.0030034884
56995	0.0293454651
56996	0.0103980233
56997	0.002480241
56998	0.0003395
57000	0.0181073256
57003	0.0124604706
57005	0.0008361972
57006	0.0847982558
57007	0.003434186
57009	0.0541991358
57010	0.0004247368
57012	0.0099584524
57014	0.1873061628
57015	0.0302644186
57018	0.0470846512
57020	0.00034375
57021	0.0063439535
57022	0.0026325581
57023	0.000354
57024	0.00018
57025	0.0006354545
57026	0.0026883721
57027	0.0005484375
57030	0.0016234884
57031	0.0007526744
57032	0.0003754348
57034	0.0472055814
57035	0.8766838372
57036	0.0065822093
57037	0.075472907
57038	0.001182907
57040	0.000015
57041	0.0003791304
57042	0.0474469767
57044	0.0008595349
57045	0.00039
57046	0.0176576744
57047	0.3260251163
57049	0.0465417442
57050	0.0035483721
57051	0.0011793023
57052	0.0008769118
57053	0.0315043023
57054	0.003530814
57055	0.0466024419
57056	0.0507215116
57057	0.0001446667
57058	0.0097490385
57059	0.0185282558
57060	0.0005375581
57061	0.0015534884
57063	0.0080174194
57064	0.00011
57065	0.282999186
57066	0.0005090385
57067	0.0003257895
57069	0.0009776667
57070	1.6159498837
57071	0.0008254878
57072	0.000586
57073	0.0056994186
57074	0.0181715116
57075	0.0004567442
57076	0.0003825
57077	0.0898313953
57078	0.00951
57079	0.0005375581
57080	1.3365347674
57081	0.0381755814
57082	1.0650938372
57085	0.0019740698
57086	3.81395348837E-05
57087	0.0140397674
57088	0.1083155814
57089	0.0035096512
57090	0.0003483333
57091	0.0040114286
57093	0.0013851429
57094	0.188732907
57095	0.0029939535
57096	0.000015
57097	0.0035483721
57099	0.0024032927
57100	0.0010838095
57101	0.0011675758
57102	0.0012698276
57103	0.0003746154
57106	0.0003510811
57107	0.0005686154
57109	0.0206236047
57110	0.0046073256
57111	0.0012903488
57112	0.0098725581
57113	0.0005033333
57115	0.0007990698
57116	0.00156875
57117	0.0093522619
57118	0.0028915116
57119	0.0002536842
57120	0.0004806522
57121	0.000015
57122	0.0408156471
57123	0.1068147674
57124	0.0046073256
57125	0.0001675
57126	0.0353233721
57127	0.000524
57128	0.0122234884
57129	0.0003275
57130	0.0014606977
57133	0.2150095349
57134	0.002257907
57135	0.0408074419
57136	0.1180612791
57137	0.0093576667
57138	0.0004661702
57139	0.001694
57140	0.0703204651
57141	0.000236
57142	0.0175481395
57143	0.00023
57144	0.132445
57145	0.0005892188
57146	0.0012183333
57147	0.000045
57148	0.0048267442
57149	0.0467227907
57150	0.0234761628
57151	0.00364
57152	0.0003335714
57153	0.0232253488
57154	0.001525625
57156	0.0048267442
57157	0.0002071429
57159	0.0006229091
57161	1.9476055814
57162	0.7062417442
57164	0.047024186
57165	0.0328297674
57166	0.0004186047
57167	0.08302
57168	0.0054769767
57169	0.0466089535
57170	0.000215
57171	0.0006203488
57173	0.0005375581
57174	0.0303043023
57175	0.0228176744
57176	0.9026033721
57178	0.2070136047
57179	0.0017524691
57181	0.0030151807
57182	0.0141412048
57184	0.0303043023
57185	0.0006250909
57186	0.0741568605
57188	0.0708655814
57189	0.0310113953
57190	0.2738336667
57191	0.0004986842
57193	0.0009341667
57194	0.0987288372
57195	0.0016408434
57196	0.0009482759
57197	0.0002789655
57198	0.0015598837
57200	0.0164621951
57202	0.0469651163
57203	0.00312825
57204	0.0021939535
57206	0.0006073333
57207	0.0001076744
57208	0.0413205814
57209	0.0085568605
57210	0.001182907
57211	0.0038913953
57212	0.0043881395
57215	0.0199652326
57218	0.0201844186
57221	0.0007609302
57222	0.023162093
57223	0.00018
57226	0.0022198765
57227	0.0471704651
57228	0.0473316279
57231	0.0353873256
57232	0.0039434884
57233	0.0002373684
57234	0.00043875
57235	0.0002665116
57236	0.0025806977
57237	0.0003911111
57238	0.0043824658
57239	0.751019186
57240	0.0949693827
57241	0.0468439535
57242	0.1333939535
57243	0.0003765116
57244	0.5710927907
57246	0.0050460465
57247	0.0048267442
57252	0.0318131395
57254	0.0005709302
57255	0.000334375
57256	0.0008593333
57257	0.002011519
57258	0.0042850588
57259	0.0138576829
57261	0.0001148276
57262	0.0479893023
57264	0.0191680233
57266	0.1243830233
57267	2.33333333333E-05
57268	0.0004389535
57270	0.0061431395
57271	0.2279509302
57272	1.8716841861
57273	0.0006957576
57274	0.8177981395
57275	0.023184186
57276	9.85714285714E-05
57277	0.0015052326
57278	0.0784087209
57281	0.0028188136
57282	0.0023004651
57283	0.0116283721
57284	0.0469045349
57285	0.0006
57286	0.0144806977
57287	0.006800814
57289	0.0085568605
57290	0.0028915116
57291	0.0002594444
57292	0.0030713953
57293	0.385732907
57295	0.0017360656
57296	0.0001973134
57297	0.1314193023
57299	0.0006451163
57300	0.005913
57301	0.0006469767
57302	0.260782093
57305	0.0001795238
57306	7.60465116279E-05
57307	0.0006747917
57308	0.0964004651
57310	0.001032
57311	0.0047104651
57312	0.2939934884
57313	0.0061431395
57314	0.0037877778
57315	0.0025806977
57316	0.0050460465
57319	0.0034055952
57320	0.0060419767
57321	0.0003275
57322	0.0108566667
57324	0.0537386047
57325	0.094560814
57326	0.0011044615
57327	0.0307087209
57328	0.000216
57330	0.0008557353
57331	0.0085568605
57332	0.0568810465
57333	0.0021506977
57334	0.0004278333
57335	0.0021843333
57336	0.0002618182
57337	0.0002109091
57338	0.0008595349
57339	0.00025
57341	0.0026462651
57342	0.0000875
57343	0.035052093
57344	0.0006814286
57345	0.1165001163
57346	0.2390846512
57347	0.0390524419
57348	0.006667093
57349	0.0516062791
57351	0.0025875581
57352	0.035052093
57353	0.0117875581
57354	0.0516062791
57355	0.0004743023
57357	0.000382907
57359	0.00048
57360	0.0002522785
57361	0.0078155224
57363	0.0008398214
57365	7.60465116279E-05
57367	0.0373525
57368	0.0005327907
57369	0.0036750602
57370	0.00021
57371	0.0009273529
57372	0.0005676563
57373	0.0021939535
57374	0.0519682558
57375	0.000257619
57376	0.0105372093
57377	0.0011889655
57378	0.0078986047
57380	0.203162907
57381	0.0012903488
57382	0.0198995349
57383	0.1612576744
57385	0.0004068085
57386	0.0004389535
57389	0.1794675581
57390	0.0004456522
57391	0.0034362195
57393	0.0023206977
57394	7.60465116279E-05
57395	0.0513651163
57396	0.0001076744
57397	0.0120672093
57398	0.0005464706
57399	1.8316789535
57402	0.36091
57403	0.0030373256
57405	0.0054831395
57406	0.0272054651
57410	0.0327991765
57411	0.00053
57413	0.0043881395
57414	0.0002363636
57416	0.0009953846
57417	0.0018272093
57418	0.0004049057
57419	0.5460313953
57420	0.0278636047
57421	7.60465116279E-05
57422	0.0028154651
57423	0.0016952632
57424	0.0155904651
57425	0.0265642857
57427	0.0330323256
57428	0.00049
57429	0.0006701471
57430	0.0003358333
57431	0.0142992308
57434	0.7575811628
57436	0.0004994643
57437	0.0383433721
57438	9.1630091861
57439	0.0009498837
57440	0.0107768116
57441	0.0004743023
57442	0.0003966667
57443	0.0508324419
57444	0.0012077632
57445	0.0508824419
57447	0.0497376744
57448	0.0050460465
57449	0.0002724419
57451	0.002577375
57453	0.0003202778
57454	0.0015330233
57456	0.1045577907
57457	0.0006275
57458	0.1226940698
57459	0.0500390698
57460	0.0061431395
57462	0.0003885714
57463	0.0001418182
57465	0.1193519767
57466	7.60465116279E-05
57467	0.0279421176
57468	0.0498582558
57469	0.4956783721
57471	0.0747027907
57472	0.0011326506
57473	0.000824
57474	0.0007526744
57475	0.0003816667
57476	0.9547884884
57477	0.00021
57478	0.0008214286
57479	0.1709109302
57480	0.050702093
57485	0.0081181395
57486	0.0124982353
57487	0.0074576744
57489	0.3333193023
57490	0.0079312727
57491	0.020237093
57492	0.2726740698
57493	0.072620814
57494	0.00040125
57495	0.0007576
57496	0.0001944444
57498	0.0023439024
57499	0.012044359
57500	0.0684524419
57501	0.8854055814
57502	0.0005036842
57503	0.0004947674
57504	0.0001657143
57505	0.0003219512
57506	0.00025
57507	0.1386393023
57508	0.0330323256
57509	0.079482907
57510	0.000185
57511	0.0004931395
57515	0.000332
57516	0.0014375
57517	0.0017547674
57519	0.0004810811
57520	0.0011420988
57521	0.0003407895
57522	0.0057043023
57523	0.0034412791
57525	0.4851601163
57526	0.000185
57527	0.0026248837
57528	0.0019854167
57529	0.0039787209
57530	0.029990814
57531	0.0042634118
57532	0.1429045349
57533	0.0068813953
57535	0.0004425
57536	0.4820613953
57537	0.0016125581
57538	0.0007405882
57539	0.104214186
57540	0.0003040909
57542	0.0017421538
57543	0.1590637209
57544	0.001075
57545	0.0006583721
57546	0.0037192593
57548	0.1319768605
57551	0.0003184615
57552	0.0492718605
57553	1.1933061628
57554	0.0003142424
57555	0.0114111628
57556	0.0028536047
57557	0.0004734375
57558	0.0108837975
57559	0.313932093
57560	0.0004218644
57561	0.11161
57562	0.0014042222
57563	0.0054831395
57565	0.0007822414
57566	0.0007932075
57567	0.0003043023
57568	0.0649419767
57569	0.0005894118
57570	0.0011501163
57571	0.0044401449
57573	0.0008633333
57574	0.1527917442
57575	0.2128168605
57576	0.0001072093
57577	0.0001162963
57579	0.0001902326
57580	0.0308098837
57582	0.0517188372
57583	0.0003602857
57584	0.0001993548
57587	1.2472045349
57588	0.2932318605
57590	0.009677093
57591	0.0002452
57592	0.029986
57593	0.00025875
57596	0.0511845349
57597	0.0193021429
57599	0.1660101163
57600	0.0034412791
57601	0.0002921739
57602	0.0020202532
57603	0.0004223529
57604	0.0327944186
57605	0.0140731395
57606	0.0026808451
57607	0.0005843023
57608	0.1282536047
57611	1.2001017442
57612	0.0026325581
57613	0.0012801563
57616	0.0069962353
57619	0.0043557692
57620	0.000859
57621	0.190875814
57622	0.0010272093
57623	0.0021274359
57624	0.0252782558
57625	0.0004712329
57626	0.0332918605
57627	0.0006946154
57628	0.0115281944
57629	0.000265625
57630	0.0019435443
57631	0.011612907
57633	0.0008514634
57635	0.0010967442
57636	0.0009198649
57637	0.004300814
57638	0.0303043023
57641	0.0013677358
57642	0.1364648837
57643	0.0004114286
57645	0.000918125
57646	0.0054831395
57647	0.2106217442
57648	0.0116283721
57649	0.0622561628
57650	0.0004583784
57653	0.0309111628
57655	0.0003723077
57657	0.0076527907
57658	0.00017
57659	0.0007376596
57660	0.0006451163
57661	0.0004388525
57662	0.0031182558
57663	0.0002016667
57665	0.0212813953
57667	0.009677093
57668	0.0326275581
57669	0.0007117442
57670	0.0015180233
57671	0.0357624419
57672	0.0013311628
57675	0.0047181395
57676	0.0517272093
57677	0.0100924419
57679	0.002986
57680	0.0514845349
57681	0.0142577215
57682	0.0001595775
57683	0.0040640845
57684	0.0044583721
57685	0.0114803529
57686	0.0068314667
57687	0.0004242105
57689	0.0062959259
57690	0.0003875
57691	0.0083872093
57692	0.0065825581
57693	0.0039496512
57694	0.0033943902
57695	0.0008735
57697	0.0005257627
57698	0.0074198837
57699	0.0003469767
57700	0.1707934884
57702	0.0003385714
57703	0.0253210976
57704	0.0011490698
57706	0.0018798701
57707	0.001258
57708	0.0039329268
57710	0.009452069
57711	7.01515151515E-05
57712	0.1175975581
57713	0.00562875
57714	0.2384847674
57715	0.0019692593
57716	0.0269856977
57717	0.0041686047
57718	0.0519081395
57719	0.0331297674
57720	0.0041686047
57721	0.0004570732
57723	0.1363725641
57724	0.0723056977
57725	0.001376875
57727	0.0003155556
57730	0.0037059722
57731	0.3424813953
57733	0.0002737209
57734	0.0511845349
57735	0.0189607229
57736	0.0007030769
57738	0.0015275
57740	0.003024
57741	0.1949212791
57743	0.0007923529
57744	0.0004012791
57746	0.0520888372
57747	7.0098353488
57748	0.0001154545
57750	0.0113196
57751	0.0567811905
57752	0.0072030357
57754	0.4563476744
57755	0.0002866667
57756	0.0123654651
57757	0.00045
